Rpb7	chr3R	15222250	930	-	24	0,200,57,138,57,321,57,100
CG31051	chr3R	28519547	968	-	15	0,459,44,234,71,160
CG32335	chr3L	1201870	1166	-	23	0,927,84,155
CG33293	chr3R	5240013	722	-	19	0,565,61,96
Fer1	chr3R	7136205	5767	+	39	0,265,508,378,49,181,263,145,3495,483
CG33325	chr3R	8678953	1081	-	17	0,855,51,26,65,84
CG17207	chr3R	12437816	1323	-	13	0,1323
Sp212	chr3R	14222073	2082	-	22	0,460,218,781,110,166,73,274
CG33331	chr3R	14886455	1284	+	19	0,1284
CG33332	chr3R	14886455	2691	+	20	0,75,1316,888,60,352
dpr9	chr3R	15054929	22277	-	37	0,2664,3865,187,705,128,641,223,3253,488,4368,808,3870,157,749,171
Pxd	chr3R	17014575	13412	+	35	0,399,1530,72,8829,170,57,207,62,212,60,745,62,157,61,370,63,106,58,192
CG33333	chr3R	17417466	576	+	16	0,576
att-ORFB	chr3R	20552634	1766	-	18	0,422,70,187,256,266,60,304,53,148
Fancd2	chr3R	20810803	5387	-	30	0,732,57,220,55,225,56,1028,60,123,53,199,54,488,67,170,61,73,56,191,54,69,56,142,105,755,66,172
p53	chr3R	23049656	4426	-	405	0,331,59,395,62,247,64,310,65,41,1691,27,63,37,70,81,157,549,59,118
CG33337	chr3R	23590140	2629	-	18	0,252,61,466,58,179,70,211,64,113,73,203,64,74,53,358,59,271
p38c	chr3R	24149019	1184	-	43	0,1184
Myo95E	chr3R	24154825	6673	-	30	0,1314,105,128,61,153,60,136,61,332,82,60,73,697,59,248,97,323,61,148,65,95,58,85,64,14,71,64,108,1039,60,116,63,364,148,61
CG33339	chr3R	24361846	1296	+	14	0,395,55,45,58,72,55,183,48,117,62,206
CG33340	chr3R	24363137	1152	+	17	0,1152
CG33341	chr3R	24368357	1062	+	16	0,674,58,111,58,161
CG33342	chr3R	24376864	841	+	17	0,168,52,239,56,111,73,142
mld	chr3R	24585652	38247	+	59	0,274,3235,271,1139,850,24629,4054,65,66,143,735,1162,141,505,978
CG33494	chr3R	25493480	1681	-	19	0,598,136,206,696,45
LpR1	chr3R	25741347	21758	-	45	0,665,141,162,76,134,1840,177,141,199,97,1413,614,227,869,123,801,117,126,120,2671,131,609,195,1349,141,4306,494,917,476,563,1864
CCAP-R	chr3R	25923498	32772	-	48	0,1095,91,286,84,261,191,198,63,136,15353,393,14004,617
CG33346	chr3R	28669232	1220	+	27	0,52,58,396,66,648
Dup99B	chr3R	29715067	310	-	39	0,310
CG33483	chr3R	30900717	1444	-	13	0,156,60,168,65,156,53,60,427,156,51,92
Ir41a	chr2R	4917518	104437	+	47	0,43,57,242,68,151,31597,248,25806,136,44451,620,59,115,54,790
CheB42c	chr2R	6944613	27024	-	26	0,257,70,177,56,254,17452,216,7797,745
mim	chr2R	6924686	46951	-	29	0,1612,174,119,78,152,568,1447,236,201,549,276,150,122,692,1635,426,804,138,115,625,303,106,81,127,258,60,455,2189,74,823,62,23536,216,7797,745
CheB42b	chr2R	6943095	900	-	23	0,251,160,177,66,246
qvr	chr2R	11442504	9100	+	62	0,608,1427,88,56,77,607,48,717,57,966,53,61,94,163,4078
luna	chr2R	10977955	138423	-	46	0,5518,6154,147,62,1288,108407,583,5792,910,9223,339
Cyp12d1-d	chr2R	11123657	1990	-	70	0,1234,64,117,54,326,60,135
CheB42a	chr2R	6949481	803	+	29	0,272,50,177,60,244
ppk25	chr2R	6950384	1774	+	45	0,320,59,282,166,100,59,192,63,225,65,243
CG33475	chr2R	10410769	444	-	12	0,444
CG33474	chr2R	10421705	1284	+	15	0,1284
CG33477	chr2R	10409154	597	-	12	0,597
CG33476	chr2R	10409984	586	-	13	0,457,88,41
Or46a	chr2R	10139263	2811	+	68	0,991,92,89,56,175,152,1101,61,94
CG12158	chr2R	9362573	333	-	20	0,208,54,71
CG33228	chr2R	24668410	920	-	16	0,270,56,360,55,179
CG33470	chr2R	13407011	1347	+	17	0,83,73,213,59,503,56,360
CG33470	chr2R	13411738	1347	+	17	0,83,73,213,59,503,56,360
CG33469	chr2R	14605651	651	-	17	0,651
CG33468	chr2R	14606306	674	-	20	0,555,67,52
CG33467	chr2R	15055502	739	-	13	0,189,58,171,56,156,58,51
Fs	chr2R	15223559	18030	-	32	0,696,66,125,7864,249,1130,124,104,875,65,186,817,682,3026,231,1397,393
CG33461	chr2R	15695385	1093	+	22	0,223,110,46,57,179,62,416
CG33462	chr2R	15696793	1217	+	30	0,231,54,46,76,179,62,569
CG33463	chr2R	15895828	599	-	13	0,159,74,168,51,147
CG33458	chr2R	16486673	1128	+	16	0,211,125,49,57,176,50,460
CG33459	chr2R	16488052	1130	+	23	0,222,80,49,66,170,70,473
mute	chr2R	16948295	6971	-	39	0,1795,61,329,60,134,67,1082,780,472,60,1069,54,331,65,612
CG33454	chr2R	19251026	640	-	14	0,147,61,315,57,60
CG33453	chr2R	19252500	728	-	15	0,191,61,318,49,109
par-1	chr2R	19456169	29517	+	246	0,806,2819,822,1885,278,100,220,1210,1385,461,1658,976,1549,258,216,59,221,116,282,61,194,1073,113,64,184,260,115,58,128,64,163,560,114,2974,89,1037,124,2285,1425,376,150,66,119,62,2338
mei-W68	chr2R	19456169	3354	+	96	0,806,996,447,58,1047
dpr1	chr2R	20698482	51960	+	40	0,788,26774,167,7958,78,70,133,11334,120,101,97,1322,98,803,2117
CG33226	chr2R	21538249	1044	-	20	0,419,54,179,57,43,54,238
CG33225	chr2R	21590274	1310	+	17	0,116,41,238,61,43,57,170,56,528
dpr7	chr4	247123	6206	-	28	0,105,2328,179,54,188,56,103,53,54,1071,211,529,116,488,53,112,506
CG33223	chrX	8465689	18196	-	14	0,814,17082,300
CG34330	chrX	19068274	699	-	23	0,699
AlkB	chrX	15858133	1354	-	27	0,404,62,542,51,295
CG33235	chrX	11486545	5028	-	16	0,5028
Ste:CG33237	chrX	14046771	724	-	18	0,65,60,501,57,41
Ste:CG33237	chrX	14053086	725	-	18	0,65,60,439,1,62,57,41
Ste:CG33237	chrX	14056894	724	-	18	0,65,60,501,57,41
Ste:CG33237	chrX	14059433	724	-	18	0,65,60,501,57,41
Ste:CG33236	chrX	14060701	1116	-	21	0,65,60,501,57,433
CG33502	chrX	21609356	2170	-	18	0,678,1051,257,59,125
CG33502	chrX	21615448	2170	-	18	0,678,1051,257,59,125
CG33502	chrX	21621540	2186	-	18	0,678,1067,257,59,125
CG5541	chrX	15044122	7720	+	23	0,161,4595,387,495,378,61,160,55,1428
CG32500	chrX	21609356	2194	-	19	0,678,1051,257,59,149
CG32500	chrX	21615448	2194	-	19	0,678,1051,257,59,149
CG32500	chrX	21621540	2210	-	19	0,678,1067,257,59,149
CG9132	chrX	16796901	3809	-	20	0,1783,65,209,223,553,330,17,444,185
Rai1	chrX	16801928	1416	-	22	0,541,87,788
Sdic2	chrX	20181589	4898	-	25	0,1102,67,923,378,177,1908,128,68,147
CG33253	chrX	19183420	3858	+	25	0,305,740,982,242,517,71,166,90,745
CG42271	chrX	14228059	6007	-	26	0,380,64,734,61,1330,63,550,409,516,115,759,64,159,157,139,212,295
CG34332	chrX	20141009	467	+	14	0,214,55,198
Ste:CG33244	chrX	14049279	724	-	15	0,65,60,501,57,41
Ste:CG33244	chrX	14050548	724	-	15	0,65,60,501,57,41
Ste:CG33244	chrX	14053086	725	-	15	0,65,60,439,1,62,57,41
Ste:CG33244	chrX	14055625	724	-	15	0,65,60,501,57,41
Ste:CG33244	chrX	14056894	724	-	15	0,65,60,501,57,41
Ste:CG33243	chrX	14051817	724	-	16	0,65,60,501,57,41
Ste:CG33243	chrX	14058163	1994	-	16	0,65,60,501,1327,41
Ste:CG33242	chrX	14053086	725	-	16	0,65,60,498,61,41
Ste:CG33242	chrX	14056894	724	-	16	0,65,60,497,61,41
Ste:CG33241	chrX	14053086	725	-	15	0,65,60,439,1,62,57,41
Ste:CG33241	chrX	14054356	724	-	15	0,65,60,501,57,41
Ste:CG33241	chrX	14056894	724	-	15	0,65,60,501,57,41
Ste:CG33240	chrX	14048010	4531	-	15	0,65,3867,501,57,41
Ste:CG33240	chrX	14055625	724	-	15	0,65,60,501,57,41
Ste:CG33239	chrX	14049279	724	-	16	0,65,60,501,57,41
Ste:CG33239	chrX	14050548	724	-	16	0,65,60,501,57,41
Ste:CG33239	chrX	14053086	725	-	16	0,65,60,439,1,62,57,41
Ste:CG33239	chrX	14054356	724	-	16	0,65,60,501,57,41
Ste:CG33239	chrX	14056894	724	-	16	0,65,60,501,57,41
Ste:CG33239	chrX	14059433	724	-	16	0,65,60,501,57,41
Ste:CG33238	chrX	14058163	726	-	16	0,65,60,497,58,46
CG33252	chrX	16896214	973	-	16	0,399,75,165,79,255
Ste:CG33247	chrX	14046771	724	-	19	0,65,60,501,57,41
Ste:CG33247	chrX	14059433	724	-	19	0,65,60,501,57,41
Ste:CG33246	chrX	14048010	724	-	17	0,65,60,501,57,41
Ste:CG33245	chrX	14049279	724	-	15	0,65,60,501,57,41
Ste:CG33245	chrX	14050548	724	-	15	0,65,60,501,57,41
Ste:CG33245	chrX	14053086	725	-	15	0,65,60,439,1,62,57,41
Ste:CG33245	chrX	14055625	724	-	15	0,65,60,501,57,41
Ste:CG33245	chrX	14056894	724	-	15	0,65,60,501,57,41
CG3857	chrX	1937699	2341	-	29	0,2341
CG15744	chrX	13288050	6383	+	27	0,575,66,219,56,5467
CG33310	chr2L	15026881	2631	+	23	0,2631
CG13970	chr2L	20103385	765	-	17	0,765
CG33299	chr2L	9656599	825	+	19	0,825
CG33307	chr2L	13839261	2259	-	23	0,1242,298,234,60,279,69,77
CG33306	chr2L	13842887	855	-	25	0,685,55,115
CG33303	chr2L	10373368	2389	-	31	0,1723,56,610
CG33301	chr2L	10049579	1622	+	18	0,1063,59,500
Cpr31A	chr2L	10054212	1723	+	26	0,155,494,1074
squ	chr2L	16680053	1600	+	59	0,223,173,201,55,948
CG18636	chr2L	14783300	1298	-	17	0,634,55,176,63,46,77,247
CG18420	chr2L	14794515	2127	-	19	0,1325,92,152,67,46,111,334
CG33308	chr2L	14802333	960	+	17	0,638,51,271
CG33309	chr2L	14810760	1839	+	18	0,52,60,1727
CG33298	chr2L	9495473	25223	+	35	0,782,7337,1221,10500,181,70,180,67,125,58,1068,67,332,69,373,88,168,59,340,64,186,67,201,70,188,59,141,185,977
Muc30E	chr2L	9897819	5309	-	19	0,5239,56,14
CG33322	chr2L	20814336	1904	-	15	0,200,70,312,67,89,63,173,105,825
CheB38b	chr2L	20816455	815	-	21	0,270,59,177,61,248
CheB38a	chr2L	20817814	718	-	19	0,178,56,177,67,240
CG33281	chr2L	3324236	2401	+	23	0,179,233,233,55,131,53,362,399,482,67,207
CG33282	chr2L	3327902	1890	+	22	0,103,67,230,57,131,54,338,56,413,73,368
Pp2A-29B	chr2L	8366037	4053	+	101	0,357,701,154,62,419,66,75,59,766,61,273,192,338,155,375
CG33296	chr2L	7713997	2648	-	20	0,381,54,207,63,129,63,149,121,455,108,77,57,164,59,132,174,255
rho-5	chr2L	10368024	5876	-	34	0,430,146,285,62,258,69,255,61,342,95,2896,758,219
CG42458	chr3L	7423826	30891	+	29	0,330,21010,439,66,108,2285,79,1563,872,1768,138,318,707,150,1058
CG33278	chr3L	7450852	1307	+	16	0,1307
Pura	chr3L	7593090	46483	+	42	0,355,3784,174,5384,702,179,294,1072,497,10576,124,672,699,2185,84,393,124,4209,337,432,630,7452,164,2068,126,67,590,62,165,57,733,207,214,57,117,81,411,273,733
Urm1	chr3L	7639810	636	-	27	0,149,56,49,60,82,63,68,66,43
CG33259	chr3L	15407831	436	+	19	0,436
CG33217	chr3L	23126024	6185	+	21	0,94,81,201,316,535,61,177,770,111,2139,145,534,162,57,802
CG33263	chr3L	13423319	849	-	14	0,849
CG12355	chr3L	15492963	2586	-	20	0,367,138,113,358,338,289,92,101,245,234,311
Obp73a	chr3L	16944360	10582	+	20	0,243,59,275,617,324,9001,63
CG33500	chr3L	11508636	267	+	14	0,267
CG33272	chr3L	11510322	267	-	15	0,267
CG33257	chr3L	16346322	1298	+	14	0,46,305,947
CG7369	chr3L	22741792	6822	+	19	0,759,2834,1501,69,144,61,203,68,1183
CG6244	chr3L	15808321	562	+	16	0,212,53,297
CG13064	chr3L	16280403	457	+	19	0,84,63,310
Or69a	chr3L	12964359	3374	-	50	0,51,63,156,135,975,1019,975
AsnS	chr3L	21173117	1856	+	24	0,1856
CG13028	chr3L	16923251	743	+	18	0,743
CG33288	chr3L	21427789	5277	+	21	0,408,993,210,472,216,61,2655,61,201
CG33267	chr3L	11564482	8314	+	15	0,350,7572,392
CG33490	chr3L	11572796	1867	-	18	0,1000,60,174,62,571
CG33489	chr3L	11574763	2281	-	16	0,867,210,177,320,707
CG33271	chr3L	11577005	490	-	14	0,490
Rpn12R	chr3L	15041630	940	-	20	0,940
ind	chr3L	15042798	1126	-	126	0,1126
CG33262	chr3L	13136268	798	+	24	0,135,57,233,51,111,63,148
CG32318	chr3L	1246072	851	-	19	0,415,66,370
Tsen34	chr3L	14760519	1325	-	20	0,385,62,108,217,261,87,87,57,61
CG7377	chr3L	11589694	285	+	16	0,285
CG33268	chr3L	11590871	360	-	14	0,360
Muc68Ca	chr3L	11610577	9524	-	26	0,9524
Trl	chr3L	14747928	13121	-	462	0,1809,504,1534,923,773,159,336,118,466,2353,433,147,479,2601,341,62,83
CG33270	chr3L	11578235	388	-	13	0,388
CG33269	chr3L	11581414	783	-	13	0,783
CG33286	chr3L	20970811	3889	-	18	0,196,57,345,59,172,58,1295,196,517,59,102,58,86,54,389,54,192
CG33287	chr3L	20966765	3898	-	17	0,224,69,345,53,172,61,1424,65,526,57,102,54,86,50,392,55,163
ppk5	chr3L	21534659	2202	+	23	0,154,63,100,53,261,52,211,58,656,481,113
CG33285	chr3L	21088222	767	-	14	0,767
CG33284	chr3L	21123752	1132	+	14	0,1132
Muc68E	chr3L	11967342	5637	-	23	0,176,59,5402
Ilp5	chr3L	9823348	549	-	265	0,291,71,187
CG33290	chr3L	21542358	654	+	19	0,654
CG33493	chr3L	10692529	638	-	19	0,638
CG43980	chr3L	21644957	21349	+	23	0,630,6594,208,5832,941,2057,1551,172,607,148,769,446,364,111,328,62,529
CG33229	chr3L	223851	1754	+	25	0,1754
CG12038	chr3L	993982	1721	+	19	0,228,66,153,73,138,67,209,59,728
CG33230	chr3L	1618413	1984	+	24	0,204,230,1550
CG42676	chr3L	1803106	3814	+	20	0,221,105,301,61,561,61,494,99,449,72,178,527,685
zormin	chr3L	2117465	34235	-	47	0,158,1143,363,3489,342,339,181,116,83,502,432,625,1432,407,1683,293,176,350,207,1006,1792,1515,161,64,1426,112,195,837,72,360,756,211,177,1130,342,115,48,119,1308,57,123,8032,537,1328,91
CG33233	chr3L	2659638	1863	+	19	0,110,58,939,23,551,63,119
CG33234	chr3L	2661621	2001	+	17	0,84,55,325,67,122,53,259,60,102,70,121,56,275,58,128,59,107
Rdh	chr3L	3825448	3077	+	16	0,302,2637,138
Dscam4	chr3L	8238646	43751	+	39	0,174,2310,64,7363,394,5913,137,351,122,85,59,4703,77,202,190,2163,166,2774,91,362,88,123,149,243,124,1922,128,585,137,610,143,851,162,641,145,100,437,241,154,1222,118,835,163,319,516,324,147,457,153,271,95,209,1051,66,147,64,335,72,73,293,150,110,169,55,1654
CG46302	chr2L	22797518	758	-	12	0,604,51,103
CG46302	chr2R	854813	758	+	12	0,103,51,604
CG46303	chr3R	5821971	464	+	13	0,464
CG46305	chr2R	10351532	629	-	13	0,204,56,198,37,134
CG46306	chrX	16826680	8840	-	14	0,925,70,400,6536,909
CG46307	chr2L	21104567	28342	+	13	0,441,9585,499,1167,223,1388,264,1618,200,107,121,95,139,64,218,58,293,62,126,346,188,481,139,1745,57,95,87,66,82,825,93,2410,213,677,343,2951,876
CG46308	chr2L	13461773	38654	+	13	0,427,21246,1803,11341,108,540,199,64,179,60,160,58,2469
CG46309	chr2L	16245834	5954	-	13	0,1352,66,132,1217,167,62,876,374,78,1465,165
CG46310	chr3R	23173872	11770	+	13	0,946,8127,115,383,721,58,1420
CG46311	chrX	13563822	26748	+	13	0,511,11568,281,429,1053,2390,131,3971,241,463,180,650,137,66,161,3867,649
CG46312	chrX	15987165	4809	-	13	0,824,78,477,72,652,123,85,377,97,1132,300,439,153
CG46313	chr3R	26978540	7166	+	13	0,328,5094,255,58,159,60,142,68,1002
CG46314	chr2L	21314359	5168	+	13	0,1179,2588,293,65,1043
CG46315	chr2R	17703334	16012	-	13	0,1856,1163,1692,7660,2044,1424,173
CG46316	chr3R	24712779	4651	+	13	0,318,1952,558,110,1368,61,284
CG46317	chrX	14261222	3622	+	13	0,711,1516,515,66,294,66,454
CG46318	chr3R	18680603	4687	+	13	0,733,1010,367,75,585,130,322,77,273,96,1019
CG46319	chr2R	10124292	13180	+	13	0,3285,1003,112,91,246,2592,73,79,387,144,145,300,474,618,176,1450,205,69,116,603,75,59,878
CG46320	chr3L	5664120	85479	+	13	0,271,469,1176,1785,121,63,136,549,194,79,119,3984,199,281,156,69,305,298,347,68,419,798,57,213,169,65,249,59,130,26976,146,891,280,1200,132,9523,183,1258,201,3138,228,1277,187,3911,115,1896,152,2797,197,2802,171,1116,195,65,109,1889,180,62,138,52,158,65,378,89,229,109,283,377,6297,67,3132
CG46321	chr2R	10205453	22504	-	12	0,2675,62,151,59,244,61,147,68,104,76,170,169,169,271,228,12369,1548,3298,635
mir-9384	chr3R	4748663	60	-	1	0,60
mir-9376	chr2R	22946866	76	+	1	0,76
mir-9381	chr3R	23983495	74	+	1	0,74
mir-9372	chrX	633690	61	-	1	0,61
mir-9382	chr2L	12724956	69	+	1	0,69
mir-9378	chr2L	10751876	62	-	1	0,62
mir-9370	chrX	11710251	50	-	2	0,50
mir-9379	chr2R	13852844	57	-	1	0,57
mir-9371	chr3R	9989119	61	+	1	0,61
mir-9373	chr3R	19621079	59	-	1	0,59
mir-9369	chrX	19551317	62	+	4	0,62
mir-9375	chr3R	6451550	59	-	1	0,59
mir-9377	chrX	12665216	52	+	1	0,52
mir-9380	chr3R	8348701	77	-	1	0,77
mir-9374	chr2L	21238300	61	+	1	0,61
mir-9383	chr3R	15221794	61	+	2	0,61
mir-9388	chr3L	22945115	92	+	2	0,92
lncRNA:CR46322	chr2R	10209723	1624	-	1	0,384,958,282
CG3038	chrX	243953	1903	-	26	0,1393,65,445
G9a	chrX	245977	8673	+	87	0,1619,785,1857,55,242,90,368,56,242,59,413,59,538,69,374,265,1582
CG13377	chrX	258334	5665	-	23	0,494,64,779,3996,332
cin	chrX	255673	2796	+	52	0,151,56,761,120,179,58,429,52,163,339,99,61,328
ewg	chrX	268508	11210	-	102	0,858,64,38,123,1618,80,136,62,126,188,74,546,462,299,210,68,2917,2807,534
CG13375	chrX	283185	11777	-	24	0,3706,57,93,287,198,1514,232,598,73,309,344,4116,250
CG12470	chrX	307683	1252	+	27	0,209,197,846
Or1a	chrX	315122	1444	+	38	0,506,146,604,110,78
CG3777	chrX	279702	70802	+	30	0,55,58671,481,541,50,3540,131,520,142,2315,1559,372,159,408,678,119,1061
y	chrX	356508	4737	+	697	0,409,2699,1629
ac	chrX	370030	917	+	620	0,917
sc	chrX	396059	1438	+	668	0,1438
l(1)sc	chrX	409720	1097	+	277	0,1097
Pgcl	chrX	436138	1310	-	34	0,1310
ase	chrX	460746	2430	+	295	0,2430
Cyp4g1	chrX	467056	2279	-	72	0,2279
CG13373	chrX	476983	1208	+	19	0,308,76,564,81,179
CG3176	chrX	481861	907	+	17	0,136,120,651
CG18273	chrX	482776	4805	-	27	0,269,222,561,55,363,63,656,62,2376,61,117
CG3156	chrX	487877	2848	+	32	0,485,59,207,245,203,66,282,60,744,73,424
CG17896	chrX	490786	2709	-	35	0,1842,114,281,364,108
CG17778	chrX	494613	1756	+	20	0,103,61,340,351,901
svr	chrX	496445	12627	+	66	0,944,1891,170,398,1126,1010,236,66,480,69,1484,348,118,130,1327,65,224,67,2474
elav	chrX	509234	13992	-	1217	0,10008,834,209,1154,257,1289,241
CG4293	chrX	527940	2351	-	26	0,543,61,807,58,449,155,278
Appl	chrX	530500	48544	+	152	0,34,635,20,437,250,28729,171,10085,139,130,222,74,644,66,153,1563,150,193,683,63,148,78,195,108,3574
vnd	chrX	582120	16031	+	237	0,957,7964,910,1696,659,2049,1796
CG13366	chrX	585080	35115	-	26	0,149,23210,75,2034,793,69,275,65,283,58,120,70,152,62,1279,72,177,549,141,60,1197,1304,308,1709,432,315,157
CG13365	chrX	620716	499	-	19	0,499
Vsp37A	chrX	621529	1522	+	27	0,268,8,341,60,152,75,618
CG13369	chrX	623467	1298	+	23	0,267,61,549,62,359
RpL36	chrX	628345	1138	-	63	0,341,64,144,396,193
Mybbp1A	chrX	629772	3861	+	38	0,437,63,372,58,1281,60,1590
Dredd	chrX	633621	1924	-	253	0,217,63,155,68,1184,85,152
su(sable)	chrX	635889	7871	+	83	0,390,162,146,1745,388,60,236,703,1298,60,125,94,2464
CG13367	chrX	644760	1626	+	26	0,1153,76,397
Roc1a	chrX	647303	1294	+	68	0,334,65,895
Hmt4-20	chrX	648482	7551	-	49	0,4756,131,727,768,74,441,654
SkpA	chrX	656113	1786	+	128	0,1786
sdk	chrX	686833	62663	+	42	0,1025,34400,135,6157,177,1508,755,68,128,456,135,5391,120,221,156,2761,432,820,198,653,3234,70,282,164,24,213,321,66,335,150,2108
CG13362	chrX	749240	2061	-	18	0,1474,58,62,317,150
CG13361	chrX	752010	1643	-	17	0,225,78,1340
CG5254	chrX	750346	8373	+	23	0,385,62,62,5330,321,1298,915
CG5273	chrX	759593	2346	+	25	0,935,153,1258
RpL22	chrX	762559	2571	-	81	0,432,1310,621,161,47
fz3	chrX	769944	14278	+	84	0,503,7286,477,3265,2747
tw	chrX	784745	3470	+	46	0,269,75,84,60,85,69,105,54,109,61,782,70,241,64,149,63,439,114,577
CG13360	chrX	787854	2235	-	22	0,673,64,312,568,618
CG16989	chrX	793146	3915	+	24	0,3915
Rbf	chrX	797089	4390	-	258	0,603,69,381,135,736,302,332,63,355,62,189,61,140,79,883
CG13359	chrX	801668	1802	-	19	0,1802
CG13358	chrX	803423	1498	-	18	0,579,71,848
Sec22	chrX	806075	2125	+	38	0,490,67,110,226,302,83,847
CG43867	chrX	808216	119759	-	32	0,2741,69,342,225,96,6716,210,64,113,58,283,77,423,59,386,426,1465,14056,331,3509,1124,2122,63,37744,870,2533,143,8757,93,153,838,4878,89,9477,445,18662,119
CG14635	chrX	844822	475	+	18	0,475
CG11664	chrX	875731	881	+	29	0,881
CG11663	chrX	894481	719	+	15	0,36,72,611
Lztr1	chrX	922888	4694	-	29	0,663,53,1014,120,179,55,176,69,1416,62,887
MED22	chrX	928138	722	+	37	0,189,56,102,64,311
CG3708	chrX	928797	1301	-	22	0,1301
TRAM	chrX	935231	2591	+	40	0,607,19,403,69,1493
CG3704	chrX	939169	1636	-	26	0,507,56,354,65,654
mus81	chrX	941074	2155	+	36	0,2155
CG3703	chrX	942473	3300	-	29	0,323,505,795,299,1378
CG3699	chrX	946661	839	-	36	0,839
CG3690	chrX	948584	3316	-	20	0,901,58,128,61,160,65,293,113,236,58,182,357,179,64,461
TfIIA-S-2	chrX	1011100	543	-	32	0,292,81,170
CG14631	chrX	1012034	590	+	16	0,590
CG11638	chrX	1013983	12720	-	24	0,1096,60,210,119,778,274,188,9805,190
Cdc45	chrX	1028290	2266	-	66	0,1074,52,1140
su(w[a])	chrX	1012778	33262	+	88	0,616,545,201,19175,92,7574,2440,69,720,57,322,60,252,69,129,55,886
CG14629	chrX	1051524	1107	+	32	0,1107
CG3655	chrX	1073040	61856	-	23	0,3260,132,665,112,303,3524,1403,6232,94,13581,55,17283,101,14399,712
CG14628	chrX	1145643	489	+	23	0,489
eIF4E7	chrX	1158598	3791	-	36	0,1534,2153,104
CG11378	chrX	1170827	2970	+	21	0,344,98,429,117,1982
CG11384	chrX	1173876	2159	-	14	0,2159
CG11379	chrX	1180164	1387	+	20	0,1387
CG14627	chrX	1181619	1883	+	16	0,182,66,163,71,1401
CG14626	chrX	1184777	3808	+	19	0,310,1671,368,724,735
CG11380	chrX	1191307	5353	+	25	0,406,2484,398,68,1997
CG14625	chrX	1199545	3612	+	19	0,126,953,223,80,2230
CG11381	chrX	1203776	1657	+	22	0,103,54,1500
CG14624	chrX	1206736	819	+	17	0,819
CG11382	chrX	1209969	1884	+	26	0,1884
CG11398	chrX	1211988	3168	-	25	0,2804,150,214
CG3638	chrX	1215288	21396	-	33	0,6307,889,528,75,273,75,119,68,252,61,228,1270,95,576,178,563,48,6909,477,474,300,1380,251
CG11403	chrX	1236872	3012	-	26	0,835,58,198,64,1857
CG32812	chrX	1287289	1656	+	22	0,645,31,980
DAAM	chrX	1289712	32650	-	67	0,1632,60,164,57,162,56,143,65,206,63,696,63,178,60,969,277,124,322,927,8167,257,405,80,3230,397,1386,42,6174,87,6038,163
CG11409	chrX	1329517	12070	-	22	0,3919,66,215,4182,323,3102,263
Naa30A	chrX	1342105	2665	+	28	0,1109,75,246,243,992
Tsp2A	chrX	1346552	1591	+	29	0,127,405,35,149,875
MTPAP	chrX	1344871	4486	-	27	0,1249,54,125,1922,856,66,214
CG12773	chrX	1349622	4359	-	28	0,1415,64,179,64,582,67,235,57,202,166,545,54,729
CG11417	chrX	1354013	2460	+	32	0,2460
png	chrX	1356487	1114	-	59	0,1114
CG14770	chrX	1369248	928	+	22	0,126,238,564
ssx	chrX	1370579	4678	+	45	0,84,567,140,80,324,99,149,63,182,193,2797
CG32813	chrX	1380913	11930	+	25	0,213,3398,101,1278,459,160,394,1651,1490,191,2595
Rilpl	chrX	1393053	4284	+	28	0,1105,65,491,368,111,52,2092
Gr2a	chrX	1452429	1748	+	44	0,162,71,1024,66,213,49,163
CG14785	chrX	1455214	1840	-	16	0,481,54,200,73,1032
Lrpprc2	chrX	1457174	3443	-	28	0,1027,61,2355
CG14787	chrX	1460806	870	-	20	0,870
Ns3	chrX	1461843	2377	-	39	0,469,60,206,67,1294,74,207
O-fut2	chrX	1464362	1634	-	28	0,1634
CG14777	chrX	1466133	2559	+	24	0,800,559,125,79,268,87,134,65,132,64,246
CG14778	chrX	1467492	3122	+	17	0,125,2187,149,61,83,59,183,62,213
pck	chrX	1470665	1660	+	64	0,130,52,216,76,464,54,668
CG14780	chrX	1472521	1206	+	21	0,295,59,295,65,492
Rab27	chrX	1473883	3091	-	52	0,627,164,218,1363,719
mei-38	chrX	1477062	4358	+	36	0,226,84,1110,2525,413
rush	chrX	1478551	2869	+	34	0,2308,148,413
sta	chrX	1481796	1617	-	85	0,684,192,351,87,303
Nmdar2	chrX	1483624	24185	-	63	0,2967,1831,1131,114,508,365,152,61,153,62,290,97,594,210,151,180,772,2831,103,151,36,4810,93,510,706,4927,380
CG14795	chrX	1512226	577	-	22	0,131,55,183,65,143
inc	chrX	1483478	34137	+	44	0,80,27195,347,964,1584,834,186,58,66,64,185,336,2238
Mur2B	chrX	1523553	145235	-	25	0,765,27960,249,83,1953,104,2926,65,114,142,877,25349,115,20480,53,13243,124,45962,189,4186,296
dor	chrX	1665051	3400	+	181	0,360,62,659,54,1426,61,152,62,564
CG3740	chrX	1668405	892	-	24	0,339,63,490
hfw	chrX	1669569	4039	+	37	0,368,878,914,57,511,66,1245
CG32809	chrX	1673109	19659	-	30	0,3969,56,183,2709,82,1291,94,79,183,52,463,96,63,268,84,81,66,168,164,1192,105,73,115,441,349,111,91,2192,176,2094,609,64,140,67,54,73,151,939,472
CG14797	chrX	1681565	3326	+	15	0,1701,54,440,68,196,53,814
b6	chrX	1686623	3564	+	28	0,694,1163,94,74,121,132,222,56,1008
a6	chrX	1693614	2275	-	22	0,1860,57,358
